"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"H1","MEX","020450","Mexico","AUS","Australia",1996,"Gross Imp.",1,35.328,12125,8,"Kg","Meat of goats",12125,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",1996,"Import",5,35.328,12125,8,"Kg","Meat of goats",12125,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",1997,"Gross Imp.",1,101.574,72617,8,"Kg","Meat of goats",72617,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",1997,"Import",5,101.574,72617,8,"Kg","Meat of goats",72617,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",1998,"Gross Imp.",1,400.096,294062,8,"Kg","Meat of goats",294062,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",1998,"Import",5,400.096,294062,8,"Kg","Meat of goats",294062,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",1999,"Gross Imp.",1,394.655,318187,8,"Kg","Meat of goats",318187,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",1999,"Import",5,394.655,318187,8,"Kg","Meat of goats",318187,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2000,"Gross Imp.",1,324.13,227521,8,"Kg","Meat of goats",227521,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2000,"Import",5,324.13,227521,8,"Kg","Meat of goats",227521,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2001,"Gross Imp.",1,40.553,19732,8,"Kg","Meat of goats",19732,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2001,"Import",5,40.553,19732,8,"Kg","Meat of goats",19732,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2002,"Gross Imp.",1,76.329,31878,8,"Kg","Meat of goats",31878,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2002,"Import",5,76.329,31878,8,"Kg","Meat of goats",31878,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2003,"Gross Imp.",1,1.812,986,8,"Kg","Meat of goats",986,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2003,"Import",5,1.812,986,8,"Kg","Meat of goats",986,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2004,"Gross Imp.",1,23.856,19036,8,"Kg","Meat of goats",19036,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2004,"Import",5,23.856,19036,8,"Kg","Meat of goats",19036,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2005,"Gross Imp.",1,87.046,29133,8,"Kg","Meat of goats",29133,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2005,"Import",5,87.046,29133,8,"Kg","Meat of goats",29133,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2006,"Gross Imp.",1,67.594,28217,8,"Kg","Meat of goats",28217,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2006,"Import",5,67.594,28217,8,"Kg","Meat of goats",28217,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2009,"Gross Imp.",1,56.107,30781,8,"Kg","Meat of goats",30781,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","AUS","Australia",2009,"Import",5,56.107,30781,8,"Kg","Meat of goats",30781,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"H1","MEX","020450","Mexico","USA","United States",1996,"Gross Imp.",1,4.064,70066,8,"Kg","Meat of goats",70066,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",1996,"Import",5,4.064,70066,8,"Kg","Meat of goats",70066,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",1997,"Gross Imp.",1,2.019,1437,8,"Kg","Meat of goats",1437,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",1997,"Import",5,2.019,1437,8,"Kg","Meat of goats",1437,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",1998,"Gross Imp.",1,29.263,57398,8,"Kg","Meat of goats",57398,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",1998,"Import",5,29.263,57398,8,"Kg","Meat of goats",57398,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",1999,"Gross Imp.",1,80.791,32164,8,"Kg","Meat of goats",32164,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",1999,"Import",5,80.791,32164,8,"Kg","Meat of goats",32164,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",2000,"Gross Imp.",1,58.952,39619,8,"Kg","Meat of goats",39619,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",2000,"Import",5,58.952,39619,8,"Kg","Meat of goats",39619,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",2001,"Gross Imp.",1,55.263,30094,8,"Kg","Meat of goats",30094,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MEX","020450","Mexico","USA","United States",2001,"Import",5,55.263,30094,8,"Kg","Meat of goats",30094,"Latin America & Caribbean","Upper middle income","North America","High income"
"H1","MLI","020450","Mali","ARG","Argentina",2019,"Gross Imp.",1,40.335,26683,8,"Kg","Meat of goats",26683,"Sub-Saharan Africa","Low income","Latin America & Caribbean","Upper middle income"
"H1","MLI","020450","Mali","ARG","Argentina",2019,"Import",5,40.335,26683,8,"Kg","Meat of goats",26683,"Sub-Saharan Africa","Low income","Latin America & Caribbean","Upper middle income"
"H1","MLI","020450","Mali","BEL","Belgium",2018,"Gross Imp.",1,131.509,20125,8,"Kg","Meat of goats",20125,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","BEL","Belgium",2018,"Import",5,131.509,20125,8,"Kg","Meat of goats",20125,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","BEL","Belgium",2019,"Gross Imp.",1,66.89,16246,8,"Kg","Meat of goats",16246,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","BEL","Belgium",2019,"Import",5,66.89,16246,8,"Kg","Meat of goats",16246,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","CHN","China",2018,"Gross Imp.",1,81.632,20790,8,"Kg","Meat of goats",20790,"Sub-Saharan Africa","Low income","East Asia & Pacific","Upper middle income"
"H1","MLI","020450","Mali","CHN","China",2018,"Import",5,81.632,20790,8,"Kg","Meat of goats",20790,"Sub-Saharan Africa","Low income","East Asia & Pacific","Upper middle income"
"H1","MLI","020450","Mali","ESP","Spain",2017,"Gross Imp.",1,154.301,43268,8,"Kg","Meat of goats",43268,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","ESP","Spain",2017,"Import",5,154.301,43268,8,"Kg","Meat of goats",43268,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","ESP","Spain",2018,"Gross Imp.",1,25.285,5561,8,"Kg","Meat of goats",5561,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","ESP","Spain",2018,"Import",5,25.285,5561,8,"Kg","Meat of goats",5561,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","ESP","Spain",2019,"Gross Imp.",1,290.142,75056,8,"Kg","Meat of goats",75056,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","ESP","Spain",2019,"Import",5,290.142,75056,8,"Kg","Meat of goats",75056,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","FRA","France",2016,"Gross Imp.",1,44.368,21367,8,"Kg","Meat of goats",21367,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","FRA","France",2016,"Import",5,44.368,21367,8,"Kg","Meat of goats",21367,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","FRA","France",2017,"Gross Imp.",1,0.039,35,8,"Kg","Meat of goats",35,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","FRA","France",2017,"Import",5,0.039,35,8,"Kg","Meat of goats",35,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","GBR","United Kingdom",2017,"Gross Imp.",1,3.353,707,8,"Kg","Meat of goats",707,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","GBR","United Kingdom",2017,"Import",5,3.353,707,8,"Kg","Meat of goats",707,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","NLD","Netherlands",2016,"Gross Imp.",1,33.267,9923,8,"Kg","Meat of goats",9923,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","NLD","Netherlands",2016,"Import",5,33.267,9923,8,"Kg","Meat of goats",9923,"Sub-Saharan Africa","Low income","Europe & Central Asia","High income"
"H1","MLI","020450","Mali","UNS","Unspecified",2016,"Gross Imp.",1,148.235,43319,8,"Kg","Meat of goats",43319,"Sub-Saharan Africa","Low income","Others","Others"
"H1","MLI","020450","Mali","UNS","Unspecified",2016,"Import",5,148.235,43319,8,"Kg","Meat of goats",43319,"Sub-Saharan Africa","Low income","Others","Others"
"H1","MLI","020450","Mali","USA","United States",2017,"Gross Imp.",1,22.629,6450,8,"Kg","Meat of goats",6450,"Sub-Saharan Africa","Low income","North America","High income"
"H1","MLI","020450","Mali","USA","United States",2017,"Import",5,22.629,6450,8,"Kg","Meat of goats",6450,"Sub-Saharan Africa","Low income","North America","High income"
"H1","MLT","020450","Malta","AUS","Australia",1996,"Gross Imp.",1,47.067,13125,8,"Kg","Meat of goats",13125,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",1996,"Import",5,47.067,13125,8,"Kg","Meat of goats",13125,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",1997,"Gross Imp.",1,105.637,28195,8,"Kg","Meat of goats",28195,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",1997,"Import",5,105.637,28195,8,"Kg","Meat of goats",28195,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",1998,"Gross Imp.",1,15.526,8625,8,"Kg","Meat of goats",8625,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",1998,"Import",5,15.526,8625,8,"Kg","Meat of goats",8625,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",1999,"Gross Imp.",1,110.341,54554,8,"Kg","Meat of goats",54554,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",1999,"Import",5,110.341,54554,8,"Kg","Meat of goats",54554,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2000,"Gross Imp.",1,124.92,54237,8,"Kg","Meat of goats",54237,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2000,"Import",5,124.92,54237,8,"Kg","Meat of goats",54237,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2001,"Gross Imp.",1,188.09,84393,8,"Kg","Meat of goats",84393,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2001,"Import",5,188.09,84393,8,"Kg","Meat of goats",84393,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2002,"Gross Imp.",1,191.875,73903,8,"Kg","Meat of goats",73903,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2002,"Import",5,191.875,73903,8,"Kg","Meat of goats",73903,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2003,"Gross Imp.",1,97.56,24855,8,"Kg","Meat of goats",24855,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2003,"Import",5,97.56,24855,8,"Kg","Meat of goats",24855,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2004,"Gross Imp.",1,61.062,15507,8,"Kg","Meat of goats",15507,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2004,"Import",5,61.062,15507,8,"Kg","Meat of goats",15507,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2006,"Gross Imp.",1,48.871,9900,8,"Kg","Meat of goats",9900,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","AUS","Australia",2006,"Import",5,48.871,9900,8,"Kg","Meat of goats",9900,"Middle East & North Africa","High income","East Asia & Pacific","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2011,"Gross Imp.",1,7.854,824,8,"Kg","Meat of goats",824,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2011,"Import",5,7.854,824,8,"Kg","Meat of goats",824,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2013,"Gross Imp.",1,66.488,6684,8,"Kg","Meat of goats",6684,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2013,"Import",5,66.488,6684,8,"Kg","Meat of goats",6684,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2014,"Gross Imp.",1,193.2,19900,8,"Kg","Meat of goats",19900,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2014,"Import",5,193.2,19900,8,"Kg","Meat of goats",19900,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2015,"Gross Imp.",1,271.383,32963,8,"Kg","Meat of goats",32963,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2015,"Import",5,271.383,32963,8,"Kg","Meat of goats",32963,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2016,"Gross Imp.",1,98.616,16679,8,"Kg","Meat of goats",16679,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2016,"Import",5,98.616,16679,8,"Kg","Meat of goats",16679,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2017,"Gross Imp.",1,117.848,21880,8,"Kg","Meat of goats",21880,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","BEL","Belgium",2017,"Import",5,117.848,21880,8,"Kg","Meat of goats",21880,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","DEU","Germany",2014,"Gross Imp.",1,91.898,18292,8,"Kg","Meat of goats",18292,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","DEU","Germany",2014,"Import",5,91.898,18292,8,"Kg","Meat of goats",18292,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","DEU","Germany",2015,"Gross Imp.",1,17.231,1383,8,"Kg","Meat of goats",1383,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","DEU","Germany",2015,"Import",5,17.231,1383,8,"Kg","Meat of goats",1383,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","DEU","Germany",2017,"Gross Imp.",1,13.478,2091,8,"Kg","Meat of goats",2091,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","DEU","Germany",2017,"Import",5,13.478,2091,8,"Kg","Meat of goats",2091,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2002,"Gross Imp.",1,0.208,29,8,"Kg","Meat of goats",29,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2002,"Import",5,0.208,29,8,"Kg","Meat of goats",29,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2013,"Gross Imp.",1,0.095,10,8,"Kg","Meat of goats",10,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2013,"Import",5,0.095,10,8,"Kg","Meat of goats",10,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2015,"Gross Imp.",1,3.611,797,8,"Kg","Meat of goats",797,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2015,"Import",5,3.611,797,8,"Kg","Meat of goats",797,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2016,"Gross Imp.",1,11.963,2059,8,"Kg","Meat of goats",2059,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2016,"Import",5,11.963,2059,8,"Kg","Meat of goats",2059,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2017,"Gross Imp.",1,37.55,7396,8,"Kg","Meat of goats",7396,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","ESP","Spain",2017,"Import",5,37.55,7396,8,"Kg","Meat of goats",7396,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","FRA","France",1999,"Gross Imp.",1,5.444,3375,8,"Kg","Meat of goats",3375,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","FRA","France",1999,"Import",5,5.444,3375,8,"Kg","Meat of goats",3375,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","FRA","France",2005,"Gross Imp.",1,11.842,200,8,"Kg","Meat of goats",200,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","FRA","France",2005,"Import",5,11.842,200,8,"Kg","Meat of goats",200,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","FRA","France",2021,"Gross Imp.",1,8.156,610,8,"Kg","Meat of goats",610,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","FRA","France",2021,"Import",5,8.156,610,8,"Kg","Meat of goats",610,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",1996,"Gross Imp.",1,3.694,183,8,"Kg","Meat of goats",183,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",1996,"Import",5,3.694,183,8,"Kg","Meat of goats",183,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",1997,"Gross Imp.",1,1.467,617,8,"Kg","Meat of goats",617,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",1997,"Import",5,1.467,617,8,"Kg","Meat of goats",617,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",1999,"Gross Imp.",1,11.909,1812,8,"Kg","Meat of goats",1812,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",1999,"Import",5,11.909,1812,8,"Kg","Meat of goats",1812,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2000,"Gross Imp.",1,2.645,203,8,"Kg","Meat of goats",203,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2000,"Import",5,2.645,203,8,"Kg","Meat of goats",203,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2005,"Gross Imp.",1,5.435,268,8,"Kg","Meat of goats",268,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2005,"Import",5,5.435,268,8,"Kg","Meat of goats",268,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2010,"Gross Imp.",1,0.42,10,8,"Kg","Meat of goats",10,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2010,"Import",5,0.42,10,8,"Kg","Meat of goats",10,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2011,"Gross Imp.",1,8.873,914,8,"Kg","Meat of goats",914,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2011,"Import",5,8.873,914,8,"Kg","Meat of goats",914,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2012,"Gross Imp.",1,30.045,2847,8,"Kg","Meat of goats",2847,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2012,"Import",5,30.045,2847,8,"Kg","Meat of goats",2847,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2013,"Gross Imp.",1,11.727,2879,8,"Kg","Meat of goats",2879,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2013,"Import",5,11.727,2879,8,"Kg","Meat of goats",2879,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2014,"Gross Imp.",1,87.819,11500,8,"Kg","Meat of goats",11500,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2014,"Import",5,87.819,11500,8,"Kg","Meat of goats",11500,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2015,"Gross Imp.",1,12.726,1517,8,"Kg","Meat of goats",1517,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2015,"Import",5,12.726,1517,8,"Kg","Meat of goats",1517,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2016,"Gross Imp.",1,15.539,1827,8,"Kg","Meat of goats",1827,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2016,"Import",5,15.539,1827,8,"Kg","Meat of goats",1827,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2017,"Gross Imp.",1,54.597,6617,8,"Kg","Meat of goats",6617,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2017,"Import",5,54.597,6617,8,"Kg","Meat of goats",6617,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2018,"Gross Imp.",1,40.478,3946,8,"Kg","Meat of goats",3946,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2018,"Import",5,40.478,3946,8,"Kg","Meat of goats",3946,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2019,"Gross Imp.",1,46.591,4179,8,"Kg","Meat of goats",4179,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2019,"Import",5,46.591,4179,8,"Kg","Meat of goats",4179,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2020,"Gross Imp.",1,17.701,1434,8,"Kg","Meat of goats",1434,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","GBR","United Kingdom",2020,"Import",5,17.701,1434,8,"Kg","Meat of goats",1434,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","IRL","Ireland",2004,"Gross Imp.",1,50.972,14315,8,"Kg","Meat of goats",14315,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","IRL","Ireland",2004,"Import",5,50.972,14315,8,"Kg","Meat of goats",14315,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","IRL","Ireland",2013,"Gross Imp.",1,35.078,3468,8,"Kg","Meat of goats",3468,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","IRL","Ireland",2013,"Import",5,35.078,3468,8,"Kg","Meat of goats",3468,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","IRL","Ireland",2014,"Gross Imp.",1,176.349,27061,8,"Kg","Meat of goats",27061,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","IRL","Ireland",2014,"Import",5,176.349,27061,8,"Kg","Meat of goats",27061,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","IRL","Ireland",2015,"Gross Imp.",1,27.745,5500,8,"Kg","Meat of goats",5500,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","IRL","Ireland",2015,"Import",5,27.745,5500,8,"Kg","Meat of goats",5500,"Middle East & North Africa","High income","Europe & Central Asia","High income"
"H1","MLT","020450","Malta","IRL","Ireland",2016,"Gross Imp.",1,10.086,1831,8,"Kg","Meat of goats",1831,"Middle East & North Africa","High income","Europe & Central Asia","High income"
