"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2016,"Gross Imp.",1,11.484,203,5,"Item","Live sheep and goats.",2140,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2016,"Import",5,11.484,203,5,"Item","Live sheep and goats.",2140,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2017,"Gross Imp.",1,22.231,126,5,"Item","Live sheep and goats.",6216,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2017,"Import",5,22.231,126,5,"Item","Live sheep and goats.",6216,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2018,"Gross Imp.",1,10.781,83,5,"Item","Live sheep and goats.",2560,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2018,"Import",5,10.781,83,5,"Item","Live sheep and goats.",2560,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2019,"Gross Imp.",1,14.022,87,5,"Item","Live sheep and goats.",3163,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2019,"Import",5,14.022,87,5,"Item","Live sheep and goats.",3163,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2020,"Gross Imp.",1,23.13,209,5,"Item","Live sheep and goats.",,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2020,"Import",5,23.13,209,5,"Item","Live sheep and goats.",,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2021,"Gross Imp.",1,91.695,829,5,"Item","Live sheep and goats.",24764,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZAF","South Africa",2021,"Import",5,91.695,829,5,"Item","Live sheep and goats.",24764,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Upper middle income"
"H1","MOZ","0104","Mozambique","ZWE","Zimbabwe",2001,"Gross Imp.",1,8.23,,1,"N.Q.","Live sheep and goats.",3244,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Lower middle income"
"H1","MOZ","0104","Mozambique","ZWE","Zimbabwe",2001,"Import",5,8.23,,1,"N.Q.","Live sheep and goats.",3244,"Sub-Saharan Africa","Low income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","ESP","Spain",2000,"Gross Imp.",1,0.017,,1,"N.Q.","Live sheep and goats.",125,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","MRT","0104","Mauritania","ESP","Spain",2000,"Import",5,0.017,,1,"N.Q.","Live sheep and goats.",125,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","MRT","0104","Mauritania","MLI","Mali",2018,"Gross Imp.",1,1.922,19.9,5,"Item","Live sheep and goats.",1500,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Low income"
"H1","MRT","0104","Mauritania","MLI","Mali",2018,"Import",5,1.922,19.9,5,"Item","Live sheep and goats.",1500,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Low income"
"H1","MRT","0104","Mauritania","NER","Niger",2021,"Gross Imp.",1,1.539,13.65,5,"Item","Live sheep and goats.",1000,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Low income"
"H1","MRT","0104","Mauritania","NER","Niger",2021,"Import",5,1.539,13.65,5,"Item","Live sheep and goats.",1000,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Low income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2016,"Gross Imp.",1,7.072,90,5,"Item","Live sheep and goats.",2790,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2016,"Import",5,7.072,90,5,"Item","Live sheep and goats.",2790,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2017,"Gross Imp.",1,14.544,174.953,5,"Item","Live sheep and goats.",6280,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2017,"Import",5,14.544,174.953,5,"Item","Live sheep and goats.",6280,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2018,"Gross Imp.",1,12.119,119.432,5,"Item","Live sheep and goats.",12642,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2018,"Import",5,12.119,119.432,5,"Item","Live sheep and goats.",12642,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2019,"Gross Imp.",1,13.911,135.608,5,"Item","Live sheep and goats.",62635,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2019,"Import",5,13.911,135.608,5,"Item","Live sheep and goats.",62635,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2020,"Gross Imp.",1,3.129,26.808,5,"Item","Live sheep and goats.",8550,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MRT","0104","Mauritania","SEN","Senegal",2020,"Import",5,3.129,26.808,5,"Item","Live sheep and goats.",8550,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Lower middle income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",1999,"Gross Imp.",1,1.09,,1,"N.Q.","Live sheep and goats.",0,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",1999,"Import",5,1.09,,1,"N.Q.","Live sheep and goats.",0,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2004,"Gross Imp.",1,1.163,,1,"N.Q.","Live sheep and goats.",191,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2004,"Import",5,1.163,,1,"N.Q.","Live sheep and goats.",191,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2006,"Gross Imp.",1,0.63,,1,"N.Q.","Live sheep and goats.",191,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2006,"Import",5,0.63,,1,"N.Q.","Live sheep and goats.",191,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2008,"Gross Imp.",1,3.327,46,5,"Item","Live sheep and goats.",238,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2008,"Import",5,3.327,46,5,"Item","Live sheep and goats.",238,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2016,"Gross Imp.",1,0.739,6.895,5,"Item","Live sheep and goats.",180,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2016,"Import",5,0.739,6.895,5,"Item","Live sheep and goats.",180,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2017,"Gross Imp.",1,0.907,10.262,5,"Item","Live sheep and goats.",370,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2017,"Import",5,0.907,10.262,5,"Item","Live sheep and goats.",370,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2018,"Gross Imp.",1,8.072,42.213,5,"Item","Live sheep and goats.",485,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2018,"Import",5,8.072,42.213,5,"Item","Live sheep and goats.",485,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2019,"Gross Imp.",1,1.407,11.206,5,"Item","Live sheep and goats.",420,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2019,"Import",5,1.407,11.206,5,"Item","Live sheep and goats.",420,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2020,"Gross Imp.",1,6.026,36.982,5,"Item","Live sheep and goats.",185,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","ATG","Antigua and Barbuda",2020,"Import",5,6.026,36.982,5,"Item","Live sheep and goats.",185,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","CUW","Curaçao",2011,"Gross Imp.",1,0.669,,1,"N.Q.","Live sheep and goats.",200,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","CUW","Curaçao",2011,"Import",5,0.669,,1,"N.Q.","Live sheep and goats.",200,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","TTO","Trinidad and Tobago",2011,"Gross Imp.",1,0.707,,1,"N.Q.","Live sheep and goats.",25,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","TTO","Trinidad and Tobago",2011,"Import",5,0.707,,1,"N.Q.","Live sheep and goats.",25,"Others","Others","Latin America & Caribbean","High income"
"H1","MSR","0104","Montserrat","UNS","Unspecified",1999,"Gross Imp.",1,0.376,,1,"N.Q.","Live sheep and goats.",0,"Others","Others","Others","Others"
"H1","MSR","0104","Montserrat","UNS","Unspecified",1999,"Import",5,0.376,,1,"N.Q.","Live sheep and goats.",0,"Others","Others","Others","Others"
"H1","MSR","0104","Montserrat","UNS","Unspecified",2016,"Gross Imp.",1,0.122,1.483,5,"Item","Live sheep and goats.",10,"Others","Others","Others","Others"
"H1","MSR","0104","Montserrat","UNS","Unspecified",2016,"Import",5,0.122,1.483,5,"Item","Live sheep and goats.",10,"Others","Others","Others","Others"
"H1","MSR","0104","Montserrat","UNS","Unspecified",2018,"Gross Imp.",1,0.593,4.998,5,"Item","Live sheep and goats.",7,"Others","Others","Others","Others"
"H1","MSR","0104","Montserrat","UNS","Unspecified",2018,"Import",5,0.593,4.998,5,"Item","Live sheep and goats.",7,"Others","Others","Others","Others"
"H1","MSR","0104","Montserrat","USA","United States",1999,"Gross Imp.",1,2.723,,1,"N.Q.","Live sheep and goats.",0,"Others","Others","North America","High income"
"H1","MSR","0104","Montserrat","USA","United States",1999,"Import",5,2.723,,1,"N.Q.","Live sheep and goats.",0,"Others","Others","North America","High income"
"H1","MSR","0104","Montserrat","USA","United States",2004,"Gross Imp.",1,0.556,,1,"N.Q.","Live sheep and goats.",225,"Others","Others","North America","High income"
"H1","MSR","0104","Montserrat","USA","United States",2004,"Import",5,0.556,,1,"N.Q.","Live sheep and goats.",225,"Others","Others","North America","High income"
"H1","MSR","0104","Montserrat","USA","United States",2011,"Gross Imp.",1,4.188,,1,"N.Q.","Live sheep and goats.",188,"Others","Others","North America","High income"
"H1","MSR","0104","Montserrat","USA","United States",2011,"Import",5,4.188,,1,"N.Q.","Live sheep and goats.",188,"Others","Others","North America","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",1997,"Gross Imp.",1,15.783,349,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",1997,"Import",5,15.783,349,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2000,"Gross Imp.",1,241.9,4360,5,"Item","Live sheep and goats.",113214,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2000,"Import",5,241.9,4360,5,"Item","Live sheep and goats.",113214,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2001,"Gross Imp.",1,245.801,,1,"N.Q.","Live sheep and goats.",96901,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2001,"Import",5,245.801,,1,"N.Q.","Live sheep and goats.",96901,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2002,"Gross Imp.",1,187.474,3110,5,"Item","Live sheep and goats.",85900,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2002,"Import",5,187.474,3110,5,"Item","Live sheep and goats.",85900,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2004,"Gross Imp.",1,135.384,1226,5,"Item","Live sheep and goats.",49893,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2004,"Import",5,135.384,1226,5,"Item","Live sheep and goats.",49893,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2007,"Gross Imp.",1,31.406,304,5,"Item","Live sheep and goats.",12044,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2007,"Import",5,31.406,304,5,"Item","Live sheep and goats.",12044,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2008,"Gross Imp.",1,51.181,655,5,"Item","Live sheep and goats.",23262,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2008,"Import",5,51.181,655,5,"Item","Live sheep and goats.",23262,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2010,"Gross Imp.",1,25.432,150,5,"Item","Live sheep and goats.",8637,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2010,"Import",5,25.432,150,5,"Item","Live sheep and goats.",8637,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2011,"Gross Imp.",1,54.408,270,5,"Item","Live sheep and goats.",19962,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2011,"Import",5,54.408,270,5,"Item","Live sheep and goats.",19962,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2012,"Gross Imp.",1,193.626,,1,"N.Q.","Live sheep and goats.",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","AUS","Australia",2012,"Import",5,193.626,,1,"N.Q.","Live sheep and goats.",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2004,"Gross Imp.",1,49.283,522,5,"Item","Live sheep and goats.",18162,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2004,"Import",5,49.283,522,5,"Item","Live sheep and goats.",18162,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2005,"Gross Imp.",1,348.787,4883,5,"Item","Live sheep and goats.",128538,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2005,"Import",5,348.787,4883,5,"Item","Live sheep and goats.",128538,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2006,"Gross Imp.",1,357.745,4367,5,"Item","Live sheep and goats.",131839,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2006,"Import",5,357.745,4367,5,"Item","Live sheep and goats.",131839,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2009,"Gross Imp.",1,191.057,2283,5,"Item","Live sheep and goats.",41474,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2009,"Import",5,191.057,2283,5,"Item","Live sheep and goats.",41474,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2012,"Gross Imp.",1,261.77,,1,"N.Q.","Live sheep and goats.",11537189,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","KEN","Kenya",2012,"Import",5,261.77,,1,"N.Q.","Live sheep and goats.",11537189,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","MUS","0104","Mauritius","MDG","Madagascar",1997,"Gross Imp.",1,380.257,6593,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MDG","Madagascar",1997,"Import",5,380.257,6593,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MDG","Madagascar",1998,"Gross Imp.",1,167.589,3810,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MDG","Madagascar",1998,"Import",5,167.589,3810,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MDG","Madagascar",1999,"Gross Imp.",1,108.452,1600,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MDG","Madagascar",1999,"Import",5,108.452,1600,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MOZ","Mozambique",1998,"Gross Imp.",1,94.839,2060,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MOZ","Mozambique",1998,"Import",5,94.839,2060,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MOZ","Mozambique",1999,"Gross Imp.",1,38.342,795,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MOZ","Mozambique",1999,"Import",5,38.342,795,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MOZ","Mozambique",2000,"Gross Imp.",1,18.444,350,5,"Item","Live sheep and goats.",6956,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MOZ","Mozambique",2000,"Import",5,18.444,350,5,"Item","Live sheep and goats.",6956,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MOZ","Mozambique",2005,"Gross Imp.",1,90.478,900,5,"Item","Live sheep and goats.",34122,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","MOZ","Mozambique",2005,"Import",5,90.478,900,5,"Item","Live sheep and goats.",34122,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Low income"
"H1","MUS","0104","Mauritius","NAM","Namibia",2000,"Gross Imp.",1,46.78,1000,5,"Item","Live sheep and goats.",17642,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","NAM","Namibia",2000,"Import",5,46.78,1000,5,"Item","Live sheep and goats.",17642,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","SYC","Seychelles",2014,"Gross Imp.",1,0.828,3,5,"Item","Live sheep and goats.",101,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","High income"
"H1","MUS","0104","Mauritius","SYC","Seychelles",2014,"Import",5,0.828,3,5,"Item","Live sheep and goats.",101,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","High income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",1997,"Gross Imp.",1,50.761,980,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",1997,"Import",5,50.761,980,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",1998,"Gross Imp.",1,137.8,2175,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",1998,"Import",5,137.8,2175,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",1999,"Gross Imp.",1,55.737,1000,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",1999,"Import",5,55.737,1000,5,"Item","Live sheep and goats.",0,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2000,"Gross Imp.",1,32.487,414,5,"Item","Live sheep and goats.",12252,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2000,"Import",5,32.487,414,5,"Item","Live sheep and goats.",12252,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2001,"Gross Imp.",1,76.848,,1,"N.Q.","Live sheep and goats.",31566,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2001,"Import",5,76.848,,1,"N.Q.","Live sheep and goats.",31566,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2002,"Gross Imp.",1,322.93,4372,5,"Item","Live sheep and goats.",131915,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2002,"Import",5,322.93,4372,5,"Item","Live sheep and goats.",131915,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2003,"Gross Imp.",1,388.651,2680,5,"Item","Live sheep and goats.",155055,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2003,"Import",5,388.651,2680,5,"Item","Live sheep and goats.",155055,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2004,"Gross Imp.",1,793.777,5565,5,"Item","Live sheep and goats.",297182,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2004,"Import",5,793.777,5565,5,"Item","Live sheep and goats.",297182,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2005,"Gross Imp.",1,140.763,1272,5,"Item","Live sheep and goats.",53300,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2005,"Import",5,140.763,1272,5,"Item","Live sheep and goats.",53300,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2006,"Gross Imp.",1,24.674,187,5,"Item","Live sheep and goats.",9093,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2006,"Import",5,24.674,187,5,"Item","Live sheep and goats.",9093,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2007,"Gross Imp.",1,289.275,2903,5,"Item","Live sheep and goats.",111206,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2007,"Import",5,289.275,2903,5,"Item","Live sheep and goats.",111206,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2008,"Gross Imp.",1,686.338,9353,5,"Item","Live sheep and goats.",240543,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2008,"Import",5,686.338,9353,5,"Item","Live sheep and goats.",240543,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2009,"Gross Imp.",1,373.754,3565,5,"Item","Live sheep and goats.",96950,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2009,"Import",5,373.754,3565,5,"Item","Live sheep and goats.",96950,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2010,"Gross Imp.",1,477.348,3649,5,"Item","Live sheep and goats.",89335,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2010,"Import",5,477.348,3649,5,"Item","Live sheep and goats.",89335,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","MUS","0104","Mauritius","ZAF","South Africa",2011,"Gross Imp.",1,367.594,2321,5,"Item","Live sheep and goats.",132380,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
